3	2	1
8	2	1
10	2	1
13	2	1
15	2	1
19	2	1
20	2	1
21	2	1
22	2	1
24	2	1
27	2	1
29	2	1
30	2	1
34	2	1
36	2	1
37	2	1
39	2	1
40	2	1
41	2	1
43	2	1
45	2	1
46	2	1
49	2	1
52	2	1
55	2	1
56	2	1
57	2	1
63	2	1
64	2	1
65	2	1
70	2	1
72	2	1
73	2	1
76	2	1
77	2	1
81	2	1
84	2	1
87	2	1
93	2	1
95	2	1
99	2	1
101	2	1
106	2	1
113	2	1
115	2	1
118	2	1
119	2	1
121	2	0
122	2	0
123	2	0
124	2	0
125	2	0
126	2	0
127	2	0
128	2	0
129	2	0
130	2	0
131	2	0
132	2	0
133	2	0
134	2	0
13	139	1
140	139	1
141	139	1
44	139	1
105	139	1
6	139	1
23	139	1
144	139	1
145	139	1
146	139	1
43	139	1
47	139	1
150	139	1
158	139	1
53	139	1
160	139	1
114	139	1
162	139	1
4	139	1
124	139	1
163	139	1
164	139	1
165	139	1
167	139	1
30	139	1
170	139	1
172	139	1
173	139	1
174	139	1
175	139	1
176	139	1
113	139	1
50	139	1
54	139	1
116	139	1
180	139	1
134	139	1
181	139	1
126	139	1
188	139	1
189	139	1
135	139	1
193	139	1
195	139	1
198	139	1
201	139	1
202	139	1
203	139	1
82	139	1
206	139	1
25	139	1
208	139	1
212	139	1
62	139	1
123	139	0
213	139	0
217	216	1
190	216	1
219	216	1
223	216	1
73	216	1
224	216	1
225	216	1
45	216	1
227	216	1
42	216	1
232	216	1
17	216	1
10	216	1
234	216	1
112	216	1
237	216	1
114	216	1
238	216	1
242	216	1
32	216	1
243	216	1
244	216	1
245	216	1
54	216	1
246	216	1
158	216	1
248	216	1
249	216	1
252	216	1
93	216	1
43	216	1
108	216	1
255	216	1
256	216	1
258	216	1
259	216	1
262	216	1
266	216	1
267	216	1
270	216	1
154	216	1
271	216	1
276	216	1
59	216	1
278	216	1
279	216	1
280	216	0
13	216	0
281	216	0
128	216	0
282	216	0
123	216	0
46	216	0
130	216	0
283	216	0
214	216	0
284	216	0
285	216	0
169	216	0
286	216	0
28	216	0
41	216	0
16	216	0
287	216	0
34	216	0
288	216	0
29	216	0
289	216	0
290	216	0
291	216	0
292	216	0
129	216	0
293	216	0
294	216	0
295	216	0
296	216	0
302	4	1
233	4	1
53	4	1
152	4	1
231	4	1
71	4	1
22	4	1
6	4	1
18	4	1
305	4	1
306	4	1
239	4	1
308	4	1
105	4	1
309	4	1
310	4	1
158	4	1
20	4	1
315	4	1
316	4	1
317	4	1
52	4	1
68	4	1
224	4	1
61	4	1
75	4	1
202	4	1
